Level, GameLimit, MoveLimit, C, Win, MedalLeft, MovesMade, Score
1, 1, 1, 1.4, 0, 2, 20, 28700
1, 1, 1, 1.4, 0, 2, 20, 51600
1, 1, 1, 1.4, 0, 3, 20, 14100
1, 1, 1, 1.4, 0, 3, 20, 8800
1, 1, 1, 1.4, 0, 3, 20, 24300
1, 1, 1, 1.4, 0, 3, 20, 9000
1, 1, 1, 1.4, 0, 1, 20, 63300
1, 1, 3, 1.4, 0, 2, 20, 39700
1, 1, 3, 1.4, 0, 2, 20, 27900
1, 1, 3, 1.4, 0, 2, 20, 36000
1, 1, 3, 1.4, 0, 3, 20, 25100
1, 1, 3, 1.4, 0, 2, 20, 28000
1, 1, 3, 1.4, 0, 2, 20, 28200
1, 1, 3, 1.4, 0, 2, 20, 38000
1, 1, 3, 1.4, 0, 3, 20, 18200
1, 1, 3, 1.4, 0, 3, 20, 23800
1, 1, 3, 1.4, 0, 2, 20, 39300
1, 1, 3, 1.4, 0, 2, 20, 34000
1, 1, 3, 1.4, 0, 2, 20, 59700
1, 1, 3, 1.4, 0, 2, 20, 58000
1, 1, 3, 1.4, 0, 3, 20, 10300
1, 1, 3, 1.4, 0, 2, 20, 30900
1, 1, 3, 1.4, 0, 2, 20, 50600
1, 1, 3, 1.4, 0, 3, 20, 7000
1, 1, 3, 1.4, 0, 2, 20, 42700
1, 1, 3, 1.4, 0, 2, 20, 84300
1, 1, 3, 1.4, 0, 3, 20, 13700
1, 1, 3, 1.4, 0, 3, 20, 13500
1, 1, 3, 1.4, 0, 2, 20, 33200
1, 1, 3, 1.4, 0, 3, 20, 14000
1, 1, 3, 1.4, 0, 2, 20, 31200
1, 1, 3, 1.4, 0, 3, 20, 22800
1, 1, 3, 1.4, 0, 1, 20, 62400
1, 1, 3, 1.4, 0, 2, 20, 28400
1, 1, 3, 1.4, 0, 3, 20, 16200
1, 1, 3, 1.4, 0, 1, 20, 49200
1, 1, 3, 1.4, 0, 2, 20, 33900
1, 1, 3, 1.4, 0, 2, 20, 33800
1, 1, 3, 1.4, 0, 3, 20, 14700
1, 1, 3, 1.4, 0, 2, 20, 28300
1, 1, 3, 1.4, 0, 3, 20, 13900
1, 1, 3, 1.4, 0, 3, 20, 11700
1, 1, 3, 1.4, 0, 2, 20, 31500
1, 1, 3, 1.4, 0, 3, 20, 10800
1, 1, 3, 1.4, 0, 3, 20, 9600
1, 1, 3, 1.4, 0, 2, 20, 26600
1, 1, 3, 1.4, 0, 2, 20, 36800
1, 1, 3, 1.4, 0, 2, 20, 40500
1, 1, 3, 1.4, 0, 3, 20, 9900
1, 1, 3, 1.4, 0, 3, 20, 15600
1, 1, 3, 1.4, 0, 3, 20, 18300
1, 1, 3, 1.4, 0, 2, 20, 32600
1, 1, 3, 1.4, 0, 2, 20, 61400
1, 1, 3, 1.4, 0, 3, 20, 14900
1, 1, 3, 1.4, 0, 1, 20, 103300
1, 1, 3, 1.4, 0, 3, 20, 19300
1, 1, 3, 1.4, 0, 2, 20, 39500
1, 1, 3, 1.4, 0, 1, 20, 66100
1, 1, 3, 1.4, 0, 1, 20, 55500
1, 1, 3, 1.4, 0, 2, 20, 146500
1, 1, 3, 1.4, 0, 2, 20, 26300
1, 1, 3, 1.4, 0, 2, 20, 32500
1, 1, 3, 1.4, 0, 1, 20, 55900
1, 1, 3, 1.4, 0, 3, 20, 16300
1, 1, 3, 1.4, 0, 2, 20, 33500
1, 1, 3, 1.4, 0, 2, 20, 48000
1, 1, 3, 1.4, 0, 3, 20, 20000
1, 1, 3, 1.4, 0, 2, 20, 49600
1, 1, 3, 1.4, 0, 2, 20, 26900
1, 1, 3, 1.4, 0, 2, 20, 29400
1, 1, 3, 1.4, 0, 3, 20, 15400
1, 1, 3, 1.4, 0, 3, 20, 20400
1, 1, 3, 1.4, 0, 3, 20, 34000
1, 1, 3, 1.4, 0, 2, 20, 29300
1, 1, 3, 1.4, 0, 1, 20, 86500
1, 1, 3, 1.4, 0, 2, 20, 29700
1, 1, 3, 1.4, 0, 3, 20, 16600
1, 1, 3, 1.4, 0, 3, 20, 23600
1, 1, 3, 1.4, 0, 3, 20, 14800
1, 1, 3, 1.4, 0, 1, 20, 54000
1, 1, 3, 1.4, 0, 2, 20, 49400
1, 1, 3, 1.4, 0, 1, 20, 70600
1, 1, 3, 1.4, 0, 2, 20, 32000
1, 1, 3, 1.4, 0, 2, 20, 25900
1, 1, 3, 1.4, 0, 2, 20, 41300
1, 1, 3, 1.4, 0, 2, 20, 25900
1, 1, 3, 1.4, 0, 2, 20, 83900
1, 1, 3, 1.4, 0, 1, 20, 53000
1, 1, 3, 1.4, 0, 1, 20, 48700
1, 1, 3, 1.4, 0, 3, 20, 21900
1, 1, 3, 1.4, 0, 2, 20, 32800
1, 1, 3, 1.4, 0, 1, 20, 66300
1, 1, 3, 1.4, 0, 2, 20, 34900
1, 1, 3, 1.4, 0, 3, 20, 17100
1, 1, 3, 1.4, 0, 3, 20, 13600
1, 1, 3, 1.4, 0, 1, 20, 45600
1, 1, 3, 1.4, 0, 3, 20, 15600
1, 1, 3, 1.4, 0, 3, 20, 14700
1, 1, 3, 1.4, 0, 2, 20, 44400
1, 1, 3, 1.4, 0, 2, 20, 50900
1, 1, 3, 1.4, 0, 2, 20, 71000
1, 1, 3, 1.4, 0, 3, 20, 11500
1, 1, 3, 1.4, 0, 2, 20, 73000
1, 1, 3, 1.4, 0, 1, 20, 85100
1, 1, 3, 1.4, 0, 3, 20, 20200
1, 1, 3, 1.4, 0, 1, 20, 80400
1, 1, 3, 1.4, 0, 2, 20, 43700
1, 1, 5, 1.4, 0, 2, 20, 35600
1, 1, 5, 1.4, 0, 1, 20, 65700
1, 1, 5, 1.4, 0, 2, 20, 54400
1, 1, 5, 1.4, 0, 2, 20, 34600
1, 1, 5, 1.4, 0, 1, 20, 66000
1, 1, 5, 1.4, 0, 2, 20, 32000
1, 1, 5, 1.4, 0, 3, 20, 12500
1, 1, 5, 1.4, 0, 1, 20, 46700
1, 1, 5, 1.4, 0, 3, 20, 12900
1, 1, 5, 1.4, 0, 1, 20, 91400
1, 1, 5, 1.4, 0, 2, 20, 43200
1, 1, 5, 1.4, 0, 1, 20, 85400
1, 1, 5, 1.4, 0, 1, 20, 62300
1, 1, 5, 1.4, 0, 1, 20, 49400
1, 1, 5, 1.4, 0, 3, 20, 13700
1, 1, 5, 1.4, 0, 1, 20, 86800
1, 1, 5, 1.4, 0, 3, 20, 15000
1, 1, 5, 1.4, 0, 2, 20, 26900
1, 1, 5, 1.4, 0, 3, 20, 16500
1, 1, 5, 1.4, 0, 2, 20, 29400
1, 1, 5, 1.4, 0, 2, 20, 43400
1, 1, 5, 1.4, 0, 2, 20, 26900
1, 1, 5, 1.4, 0, 1, 20, 73600
1, 1, 5, 1.4, 0, 2, 20, 35800
1, 1, 5, 1.4, 0, 2, 20, 27200
1, 1, 5, 1.4, 0, 2, 20, 27200
1, 1, 5, 1.4, 0, 3, 20, 12000
1, 1, 5, 1.4, 0, 3, 20, 13100
1, 1, 5, 1.4, 0, 2, 20, 46000
1, 1, 5, 1.4, 0, 1, 20, 53000
1, 1, 5, 1.4, 0, 1, 20, 76400
1, 1, 5, 1.4, 0, 3, 20, 12500
1, 1, 5, 1.4, 0, 1, 20, 44600
1, 1, 5, 1.4, 0, 3, 20, 12300
1, 1, 5, 1.4, 0, 3, 20, 38400
1, 1, 5, 1.4, 0, 3, 20, 19600
1, 1, 5, 1.4, 0, 1, 20, 49800
1, 1, 5, 1.4, 0, 3, 20, 13600
1, 1, 5, 1.4, 0, 3, 20, 18400
1, 1, 5, 1.4, 0, 1, 20, 146100
1, 1, 5, 1.4, 0, 3, 20, 17600
1, 1, 5, 1.4, 0, 1, 20, 45600
1, 1, 5, 1.4, 0, 2, 20, 38600
1, 1, 5, 1.4, 0, 2, 20, 61100
1, 1, 5, 1.4, 0, 2, 20, 31600
1, 1, 5, 1.4, 0, 3, 20, 9700
1, 1, 5, 1.4, 0, 3, 20, 13200
1, 1, 5, 1.4, 0, 2, 20, 67800
1, 1, 5, 1.4, 0, 1, 20, 81300
1, 1, 5, 1.4, 0, 3, 20, 8700
1, 1, 5, 1.4, 1, 0, 18, 71666.66666666667
1, 1, 5, 1.4, 0, 3, 20, 8400
1, 1, 5, 1.4, 0, 2, 20, 37900
1, 1, 5, 1.4, 0, 3, 20, 10800
1, 1, 5, 1.4, 0, 2, 20, 27800
1, 1, 5, 1.4, 0, 1, 20, 90900
1, 1, 5, 1.4, 0, 1, 20, 90300
1, 1, 5, 1.4, 0, 3, 20, 11300
1, 1, 5, 1.4, 0, 2, 20, 35400
1, 1, 5, 1.4, 0, 2, 20, 26600
1, 1, 5, 1.4, 0, 2, 20, 53500
1, 1, 5, 1.4, 0, 2, 20, 31600
1, 1, 5, 1.4, 0, 3, 20, 20400
1, 1, 5, 1.4, 0, 3, 20, 8700
1, 1, 5, 1.4, 0, 2, 20, 73600
1, 1, 5, 1.4, 0, 3, 20, 22700
1, 1, 5, 1.4, 0, 2, 20, 67900
1, 1, 5, 1.4, 0, 2, 20, 66600
1, 1, 5, 1.4, 0, 2, 20, 54100
1, 1, 5, 1.4, 1, 0, 16, 164125.0
1, 1, 5, 1.4, 0, 2, 20, 25200
1, 1, 5, 1.4, 0, 3, 20, 23000
1, 1, 5, 1.4, 0, 2, 20, 26900
1, 1, 5, 1.4, 0, 3, 20, 10500
1, 1, 5, 1.4, 0, 2, 20, 45500
1, 1, 5, 1.4, 0, 2, 20, 36200
1, 1, 5, 1.4, 0, 2, 20, 31800
1, 1, 5, 1.4, 0, 3, 20, 16600
1, 1, 5, 1.4, 0, 3, 20, 14500
1, 1, 5, 1.4, 0, 2, 20, 29400
1, 1, 5, 1.4, 0, 2, 20, 54700
1, 1, 5, 1.4, 0, 1, 20, 214000
1, 1, 5, 1.4, 0, 3, 20, 21200
1, 1, 5, 1.4, 0, 2, 20, 32500
1, 1, 5, 1.4, 0, 3, 20, 9200
1, 1, 5, 1.4, 0, 3, 20, 14400
1, 1, 5, 1.4, 0, 2, 20, 28900
1, 1, 5, 1.4, 0, 1, 20, 57100
1, 1, 5, 1.4, 0, 2, 20, 27900
1, 1, 5, 1.4, 0, 3, 20, 12200
1, 1, 5, 1.4, 0, 3, 20, 13800
1, 1, 5, 1.4, 0, 3, 20, 10900
1, 1, 5, 1.4, 0, 2, 20, 34000
1, 1, 5, 1.4, 0, 3, 20, 10100
1, 1, 5, 1.4, 0, 1, 20, 71300
1, 1, 5, 1.4, 0, 2, 20, 57100
1, 1, 5, 1.4, 0, 2, 20, 62900
1, 1, 5, 1.4, 0, 1, 20, 73700
1, 1, 5, 1.4, 0, 2, 20, 31200
1, 1, 5, 1.4, 0, 2, 20, 49100
1, 1, 10, 1.4, 0, 1, 20, 70400
1, 1, 10, 1.4, 0, 3, 20, 21000
1, 1, 10, 1.4, 0, 1, 20, 61700
1, 1, 10, 1.4, 0, 1, 20, 64400
1, 1, 10, 1.4, 0, 3, 20, 19400
1, 1, 10, 1.4, 0, 1, 20, 66400
1, 1, 10, 1.4, 0, 2, 20, 28400
1, 1, 10, 1.4, 0, 2, 20, 29500
1, 1, 10, 1.4, 0, 3, 20, 23700
1, 1, 10, 1.4, 0, 2, 20, 33600
1, 1, 10, 1.4, 0, 3, 20, 12800
1, 1, 10, 1.4, 0, 3, 20, 16500
1, 1, 10, 1.4, 0, 3, 20, 14100
1, 1, 10, 1.4, 0, 3, 20, 19500
1, 1, 10, 1.4, 0, 3, 20, 16300
1, 1, 10, 1.4, 0, 2, 20, 32800
1, 1, 10, 1.4, 0, 3, 20, 15000
1, 1, 10, 1.4, 0, 2, 20, 48800
1, 1, 10, 1.4, 0, 3, 20, 15900
1, 1, 10, 1.4, 0, 3, 20, 17600
1, 1, 10, 1.4, 0, 3, 20, 11900
1, 1, 10, 1.4, 0, 2, 20, 41900
1, 1, 10, 1.4, 0, 1, 20, 50100
1, 1, 10, 1.4, 1, 0, 15, 98133.33333333334
1, 1, 10, 1.4, 0, 3, 20, 24000
1, 1, 10, 1.4, 0, 3, 20, 12300
1, 1, 10, 1.4, 0, 3, 20, 12900
1, 1, 10, 1.4, 0, 2, 20, 27800
1, 1, 10, 1.4, 0, 2, 20, 61200
1, 1, 10, 1.4, 0, 1, 20, 48300
1, 1, 10, 1.4, 0, 1, 20, 114500
1, 1, 10, 1.4, 0, 1, 20, 71500
1, 1, 10, 1.4, 
1, 1, 10, 1.4, 0, 3, 20, 11700
1, 1, 10, 1.4, 0, 3, 20, 18300
1, 1, 10, 1.4, 0, 3, 20, 14400
1, 1, 10, 1.4, 0, 2, 20, 41700
1, 1, 10, 1.4, 0, 3, 20, 16900
1, 1, 10, 1.4, 0, 3, 20, 14400
1, 1, 10, 1.4, 0, 3, 20, 17700
1, 1, 10, 1.4, 0, 3, 20, 12900
1, 1, 10, 1.4, 0, 2, 20, 29000
1, 1, 10, 1.4, 
1, 1, 10, 1.4, 0, 2, 20, 38100
1, 1, 10, 1.4, 0, 3, 20, 14400
1, 1, 10, 1.4, 0, 3, 20, 17900
1, 1, 10, 1.4, 0, 3, 20, 11400
1, 1, 10, 1.4, 0, 2, 20, 44200
1, 1, 10, 1.4, 0, 2, 20, 29800
1, 1, 10, 1.4, 0, 3, 20, 18100
1, 1, 10, 1.4, 0, 2, 20, 28100
1, 1, 10, 1.4, 0, 2, 20, 28200
1, 1, 10, 1.4, 0, 3, 20, 10900
1, 1, 10, 1.4, 0, 2, 20, 37500
1, 1, 10, 1.4, 0, 2, 20, 32000
1, 1, 10, 1.4, 0, 2, 20, 26000
1, 1, 10, 1.4, 0, 1, 20, 49900
1, 1, 10, 1.4, 0, 2, 20, 64200
1, 1, 10, 1.4, 0, 2, 20, 72500
1, 1, 10, 1.4, 0, 3, 20, 13000
1, 1, 10, 1.4, 0, 2, 20, 28100
1, 1, 10, 1.4, 0, 2, 20, 63000
1, 1, 10, 1.4, 0, 1, 20, 60600
1, 1, 10, 1.4, 0, 3, 20, 17300
1, 1, 10, 1.4, 0, 3, 20, 6600
1, 1, 10, 1.4, 0, 1, 20, 48300
1, 1, 10, 1.4, 
1, 1, 10, 1.4, 0, 2, 20, 33000
1, 1, 10, 1.4, 0, 2, 20, 33800
1, 1, 10, 1.4, 0, 2, 20, 32200
1, 1, 10, 1.4, 0, 3, 20, 17300
1, 1, 10, 1.4, 0, 3, 20, 11000
1, 1, 10, 1.4, 0, 2, 20, 27800
1, 1, 10, 1.4, 0, 3, 20, 16100
1, 1, 10, 1.4, 0, 2, 20, 26000
1, 1, 10, 1.4, 0, 3, 20, 17500
1, 1, 10, 1.4, 0, 2, 20, 29700
1, 1, 10, 1.4, 0, 2, 20, 30600
1, 1, 10, 1.4, 0, 3, 20, 11200
1, 1, 10, 1.4, 0, 2, 20, 29200
1, 1, 10, 1.4, 0, 2, 20, 26200
1, 1, 10, 1.4, 0, 2, 20, 31000
1, 1, 10, 1.4, 0, 2, 20, 28900
1, 1, 10, 1.4, 0, 3, 20, 16800
1, 1, 10, 1.4, 0, 3, 20, 9200
1, 1, 10, 1.4, 0, 1, 20, 68100
1, 1, 10, 1.4, 0, 2, 20, 35600
1, 1, 10, 1.4, 0, 3, 20, 23900
1, 1, 10, 1.4, 0, 2, 20, 31700
1, 1, 10, 1.4, 0, 2, 20, 26500
1, 1, 10, 1.4, 0, 2, 20, 38600
1, 1, 10, 1.4, 0, 2, 20, 29600
1, 1, 10, 1.4, 0, 2, 20, 32500
1, 1, 10, 1.4, 0, 2, 20, 45700
1, 1, 10, 1.4, 0, 1, 20, 42500
1, 1, 10, 1.4, 0, 3, 20, 19100
1, 1, 10, 1.4, 0, 2, 20, 43900
1, 1, 10, 1.4, 0, 3, 20, 22100
1, 1, 10, 1.4, 0, 1, 20, 49000
1, 1, 10, 1.4, 0, 2, 20, 28000
1, 1, 20, 1.4, 0, 3, 20, 28500
1, 1, 20, 1.4, 0, 2, 20, 33200
1, 1, 20, 1.4, 0, 2, 20, 36300
1, 1, 20, 1.4, 0, 1, 20, 83600
1, 1, 20, 1.4, 0, 2, 20, 31000
1, 1, 20, 1.4, 0, 1, 20, 122900
1, 1, 20, 1.4, 0, 2, 20, 33100
1, 1, 20, 1.4, 0, 2, 20, 35400
1, 1, 20, 1.4, 0, 3, 20, 13700
1, 1, 20, 1.4, 0, 2, 20, 28900
1, 1, 20, 1.4, 0, 3, 20, 13800
1, 1, 20, 1.4, 0, 3, 20, 12400
1, 1, 20, 1.4, 0, 2, 20, 37200
1, 1, 20, 1.4, 0, 2, 20, 28700
1, 1, 20, 1.4, 0, 2, 20, 50500
1, 1, 20, 1.4, 0, 2, 20, 30800
1, 1, 20, 1.4, 0, 1, 20, 72300
1, 1, 20, 1.4, 0, 3, 20, 13500
1, 1, 20, 1.4, 0, 3, 20, 30700
1, 1, 20, 1.4, 0, 3, 20, 24900
1, 1, 20, 1.4, 1, 0, 19, 75894.73684210527
1, 1, 20, 1.4, 0, 3, 20, 13400
1, 1, 20, 1.4, 0, 2, 20, 53100
1, 1, 20, 1.4, 0, 2, 20, 35000
1, 1, 20, 1.4, 0, 3, 20, 13800
1, 1, 20, 1.4, 0, 3, 20, 11000
1, 1, 20, 1.4, 0, 2, 20, 34500
1, 1, 20, 1.4, 0, 1, 20, 44900
1, 1, 20, 1.4, 1, 0, 19, 65157.89473684211
1, 1, 20, 1.4, 0, 2, 20, 27700
1, 1, 20, 1.4, 0, 1, 20, 66800
1, 1, 20, 1.4, 0, 3, 20, 10900
1, 1, 20, 1.4, 0, 2, 20, 24400
1, 1, 20, 1.4, 1, 0, 13, 172153.84615384616
1, 1, 20, 1.4, 0, 3, 20, 14600
1, 1, 20, 1.4, 0, 2, 20, 34200
1, 1, 20, 1.4, 0, 2, 20, 52500
1, 1, 20, 1.4, 0, 3, 20, 13900
1, 1, 20, 1.4, 0, 1, 20, 47500
1, 1, 20, 1.4, 0, 2, 20, 30800
1, 1, 20, 1.4, 1, 0, 11, 100363.63636363635
1, 1, 20, 1.4, 0, 1, 20, 67400
1, 1, 20, 1.4, 1, 0, 20, 79000.0
1, 1, 20, 1.4, 0, 2, 20, 45400
1, 1, 20, 1.4, 0, 2, 20, 25400
1, 1, 20, 1.4, 0, 2, 20, 28300
1, 1, 20, 1.4, 0, 2, 20, 29100
1, 1, 20, 1.4, 0, 3, 20, 15900
1, 1, 20, 1.4, 0, 3, 20, 16500
1, 1, 20, 1.4, 0, 1, 20, 42100
1, 1, 20, 1.4, 0, 1, 20, 82600
1, 1, 20, 1.4, 0, 2, 20, 33400
1, 1, 20, 1.4, 0, 2, 20, 34800
1, 1, 20, 1.4, 0, 2, 20, 52700
1, 1, 20, 1.4, 0, 2, 20, 31900
1, 1, 20, 1.4, 0, 2, 20, 27100
1, 1, 20, 1.4, 0, 2, 20, 32300
1, 1, 20, 1.4, 0, 2, 20, 34800
1, 1, 20, 1.4, 0, 3, 20, 25700
1, 1, 20, 1.4, 0, 3, 20, 14300
1, 1, 20, 1.4, 0, 1, 20, 51900
1, 1, 20, 1.4, 0, 3, 20, 14400
1, 1, 20, 1.4, 0, 3, 20, 18000
1, 1, 20, 1.4, 0, 2, 20, 42400
1, 1, 20, 1.4, 0, 3, 20, 9600
1, 1, 20, 1.4, 0, 1, 20, 62700
1, 1, 20, 1.4, 0, 1, 20, 155100
1, 1, 20, 1.4, 0, 2, 20, 34200
1, 1, 20, 1.4, 0, 2, 20, 32500
1, 1, 20, 1.4, 0, 2, 20, 80000
1, 1, 20, 1.4, 0, 3, 20, 17300
1, 1, 20, 1.4, 0, 3, 20, 12600
1, 1, 20, 1.4, 0, 2, 20, 42100
1, 1, 20, 1.4, 0, 2, 20, 29000
1, 1, 20, 1.4, 0, 3, 20, 16800
1, 1, 20, 1.4, 0, 3, 20, 13800
1, 1, 20, 1.4, 0, 2, 20, 48600
1, 1, 20, 1.4, 0, 2, 20, 27200
1, 1, 20, 1.4, 0, 3, 20, 26300
1, 1, 20, 1.4, 0, 2, 20, 33900
1, 1, 20, 1.4, 0, 2, 20, 28700
1, 1, 20, 1.4, 0, 2, 20, 46500
1, 1, 20, 1.4, 0, 2, 20, 38600
1, 1, 20, 1.4, 0, 1, 20, 57800
1, 1, 20, 1.4, 0, 3, 20, 16600
1, 1, 20, 1.4, 0, 3, 20, 20900
1, 1, 20, 1.4, 0, 2, 20, 34200
1, 1, 20, 1.4, 0, 2, 20, 50800
1, 1, 20, 1.4, 0, 1, 20, 85600
1, 1, 20, 1.4, 0, 1, 20, 51200
1, 1, 20, 1.4, 0, 2, 20, 30600
1, 1, 20, 1.4, 0, 3, 20, 8700
1, 1, 20, 1.4, 0, 2, 20, 31300
1, 1, 20, 1.4, 0, 2, 20, 29300
1, 1, 20, 1.4, 0, 3, 20, 13000
1, 1, 20, 1.4, 0, 2, 20, 28100
1, 1, 20, 1.4, 0, 1, 20, 60000
1, 1, 20, 1.4, 0, 3, 20, 9000
1, 1, 20, 1.4, 0, 2, 20, 35100
1, 1, 20, 1.4, 0, 3, 20, 19100
1, 2, 1, 1.4, 0, 3, 20, 17700
1, 2, 1, 1.4, 0, 2, 20, 32800
1, 2, 1, 1.4, 0, 2, 20, 38400
1, 2, 1, 1.4, 0, 1, 20, 40200
1, 2, 1, 1.4, 0, 2, 20, 37500
1, 2, 1, 1.4, 0, 1, 20, 52800
1, 2, 1, 1.4, 1, 0, 15, 178266.6666666667
1, 2, 1, 1.4, 0, 1, 20, 70600
1, 2, 1, 1.4, 1, 0, 13, 235692.3076923077
1, 2, 1, 1.4, 0, 3, 20, 18500
1, 2, 1, 1.4, 0, 2, 20, 26900
1, 2, 1, 1.4, 0, 2, 20, 61200
1, 2, 1, 1.4, 0, 2, 20, 44300
1, 2, 1, 1.4, 0, 3, 20, 15900
1, 2, 1, 1.4, 0, 3, 20, 23000
1, 2, 1, 1.4, 0, 2, 20, 73300
1, 2, 1, 1.4, 0, 2, 20, 47500
1, 2, 1, 1.4, 0, 3, 20, 13000
1, 2, 1, 1.4, 1, 0, 11, 155818.18181818182
1, 2, 1, 1.4, 0, 2, 20, 77200
1, 2, 1, 1.4, 0, 2, 20, 35600
1, 2, 1, 1.4, 0, 1, 20, 56500
1, 2, 1, 1.4, 0, 1, 20, 69200
1, 2, 1, 1.4, 0, 1, 20, 81400
1, 2, 1, 1.4, 0, 2, 20, 46200
1, 2, 1, 1.4, 0, 3, 20, 10500
1, 2, 1, 1.4, 0, 2, 20, 36400
1, 2, 1, 1.4, 1, 0, 14, 135571.42857142858
1, 2, 1, 1.4, 0, 2, 20, 26600
1, 2, 1, 1.4, 0, 1, 20, 89400
1, 2, 1, 1.4, 0, 3, 20, 14600
1, 2, 1, 1.4, 0, 1, 20, 44700
1, 2, 1, 1.4, 0, 1, 20, 85300
1, 2, 1, 1.4, 0, 2, 20, 53000
