Level, GameLimit, MoveLimit, C, Win, MedalLeft, MovesMade, Score
2, 3, 20, 1.4, 0, 2, 20, 50200
2, 3, 20, 1.4, 0, 2, 20, 92500
2, 3, 20, 1.4, 0, 2, 20, 54900
2, 3, 20, 1.4, 0, 3, 20, 17900
2, 3, 20, 1.4, 0, 2, 20, 32700
2, 3, 20, 1.4, 0, 1, 20, 63500
2, 3, 20, 1.4, 0, 3, 20, 14300
2, 3, 20, 1.4, 0, 1, 20, 57700
2, 3, 20, 1.4, 0, 2, 20, 26900
2, 3, 20, 1.4, 0, 2, 20, 32500
2, 3, 20, 1.4, 0, 2, 20, 41300
2, 3, 20, 1.4, 0, 3, 20, 9600
2, 3, 20, 1.4, 0, 2, 20, 34200
2, 3, 20, 1.4, 0, 2, 20, 33900
2, 3, 20, 1.4, 0, 2, 20, 38100
2, 3, 20, 1.4, 0, 2, 20, 25500
2, 3, 20, 1.4, 0, 2, 20, 28700
2, 3, 20, 1.4, 0, 2, 20, 68800
2, 3, 20, 1.4, 0, 3, 20, 12800
2, 3, 20, 1.4, 0, 3, 20, 15500
2, 3, 20, 1.4, 0, 3, 20, 21000
2, 3, 20, 1.4, 0, 3, 20, 15100
2, 3, 20, 1.4, 0, 3, 20, 29000
2, 3, 20, 1.4, 0, 2, 20, 32500
2, 3, 20, 1.4, 0, 1, 20, 54500
2, 3, 20, 1.4, 0, 2, 20, 47100
2, 3, 20, 1.4, 0, 3, 20, 10800
2, 3, 20, 1.4, 0, 3, 20, 10100
2, 3, 20, 1.4, 0, 3, 20, 25400
2, 3, 20, 1.4, 0, 3, 20, 9500
2, 3, 20, 1.4, 0, 2, 20, 31600
2, 3, 20, 1.4, 0, 3, 20, 19200
2, 3, 20, 1.4, 0, 2, 20, 55200
2, 3, 20, 1.4, 0, 2, 20, 32800
2, 3, 20, 1.4, 0, 1, 20, 51600
2, 3, 20, 1.4, 0, 2, 20, 37900
2, 3, 20, 1.4, 0, 3, 20, 16600
2, 3, 20, 1.4, 0, 2, 20, 31200
2, 3, 20, 1.4, 0, 2, 20, 39200
2, 3, 20, 1.4, 1, 0, 19, 80526.31578947368
2, 3, 20, 1.4, 0, 1, 20, 59400
2, 3, 20, 1.4, 0, 3, 20, 11700
2, 3, 20, 1.4, 0, 2, 20, 57800
2, 3, 20, 1.4, 0, 3, 20, 14100
2, 3, 20, 1.4, 0, 1, 20, 55300
2, 3, 20, 1.4, 0, 3, 20, 14900
2, 3, 20, 1.4, 0, 2, 20, 25300
2, 3, 20, 1.4, 0, 3, 20, 19300
2, 3, 20, 1.4, 0, 3, 20, 22100
2, 3, 20, 1.4, 0, 3, 20, 20600
2, 3, 20, 1.4, 0, 2, 20, 33100
2, 3, 20, 1.4, 0, 2, 20, 37100
2, 3, 20, 1.4, 0, 2, 20, 24500
2, 3, 20, 1.4, 0, 2, 20, 26600
2, 3, 20, 1.4, 0, 2, 20, 44500
2, 3, 20, 1.4, 0, 3, 20, 14600
2, 3, 20, 1.4, 0, 3, 20, 12900
2, 3, 20, 1.4, 0, 2, 20, 30300
2, 3, 20, 1.4, 0, 2, 20, 36400
2, 3, 20, 1.4, 0, 1, 20, 49100
2, 3, 20, 1.4, 0, 3, 20, 13000
2, 3, 20, 1.4, 1, 0, 14, 103142.85714285714
2, 3, 20, 1.4, 0, 2, 20, 81000
2, 3, 20, 1.4, 0, 1, 20, 85100
2, 3, 20, 1.4, 0, 1, 20, 47300
2, 3, 20, 1.4, 0, 3, 20, 9900
2, 3, 20, 1.4, 0, 3, 20, 8000
2, 3, 20, 1.4, 0, 3, 20, 18300
2, 3, 20, 1.4, 1, 0, 16, 96125.0
2, 3, 20, 1.4, 0, 2, 20, 32100
2, 3, 20, 1.4, 1, 0, 20, 111000.0
2, 3, 20, 1.4, 0, 1, 20, 80500
2, 3, 20, 1.4, 0, 2, 20, 39500
2, 3, 20, 1.4, 0, 3, 20, 15500
2, 3, 20, 1.4, 0, 3, 20, 12700
2, 3, 20, 1.4, 0, 2, 20, 31600
2, 3, 20, 1.4, 0, 3, 20, 13800
2, 3, 20, 1.4, 0, 2, 20, 29200
2, 3, 20, 1.4, 0, 2, 20, 25200
2, 3, 20, 1.4, 0, 3, 20, 13300
2, 3, 20, 1.4, 0, 3, 20, 17700
2, 3, 20, 1.4, 0, 3, 20, 16200
2, 3, 20, 1.4, 0, 2, 20, 28500
2, 3, 20, 1.4, 0, 3, 20, 17500
2, 3, 20, 1.4, 0, 3, 20, 12400
2, 3, 20, 1.4, 1, 0, 20, 77800.0
2, 3, 20, 1.4, 1, 0, 14, 213428.57142857142
2, 3, 20, 1.4, 0, 3, 20, 12100
2, 3, 20, 1.4, 0, 1, 20, 94500
2, 3, 20, 1.4, 0, 2, 20, 34900
2, 3, 20, 1.4, 0, 3, 20, 9600
2, 3, 20, 1.4, 0, 3, 20, 10800
2, 10, 20, 1.4, 0, 2, 20, 45500
2, 10, 20, 1.4, 0, 2, 20, 28300
2, 10, 20, 1.4, 1, 0, 14, 80571.42857142858
2, 10, 20, 1.4, 0, 2, 20, 52900
2, 10, 20, 1.4, 0, 3, 20, 14700
2, 10, 20, 1.4, 1, 0, 17, 89294.11764705883
2, 10, 20, 1.4, 1, 0, 19, 67684.21052631579
2, 10, 20, 1.4, 1, 0, 17, 91764.70588235294
2, 10, 20, 1.4, 0, 3, 20, 11700
2, 10, 20, 1.4, 1, 0, 16, 93125.0
2, 10, 20, 1.4, 0, 2, 20, 29600
2, 10, 20, 1.4, 0, 3, 20, 19800
2, 10, 20, 1.4, 0, 2, 20, 63000
2, 10, 20, 1.4, 0, 3, 20, 15800
2, 10, 20, 1.4, 0, 2, 20, 26500
2, 10, 20, 1.4, 0, 3, 20, 16200
2, 10, 20, 1.4, 0, 3, 20, 9400
2, 10, 20, 1.4, 0, 2, 20, 28300
2, 10, 20, 1.4, 0, 2, 20, 78500
2, 10, 20, 1.4, 0, 2, 20, 28600
2, 10, 20, 1.4, 0, 3, 20, 12400
2, 10, 20, 1.4, 1, 0, 16, 106375.0
2, 10, 20, 1.4, 0, 3, 20, 8600
2, 10, 20, 1.4, 0, 3, 20, 11800
2, 10, 20, 1.4, 0, 1, 20, 50100
2, 10, 20, 1.4, 0, 2, 20, 33500
2, 10, 20, 1.4, 1, 0, 20, 75800.0
2, 10, 20, 1.4, 0, 3, 20, 20400
2, 10, 20, 1.4, 0, 2, 20, 49400
2, 10, 20, 1.4, 0, 1, 20, 47100
2, 10, 20, 1.4, 0, 2, 20, 35200
2, 10, 20, 1.4, 0, 3, 20, 11100
2, 10, 20, 1.4, 0, 3, 20, 12200
2, 10, 20, 1.4, 0, 2, 20, 66400
2, 10, 20, 1.4, 0, 3, 20, 12100
2, 10, 20, 1.4, 0, 2, 20, 31800
2, 10, 20, 1.4, 0, 3, 20, 15600
2, 10, 20, 1.4, 0, 2, 20, 48400
2, 10, 20, 1.4, 0, 2, 20, 55500
2, 10, 20, 1.4, 0, 2, 20, 29700
2, 10, 20, 1.4, 1, 0, 19, 82736.84210526316
2, 10, 20, 1.4, 0, 3, 20, 19800
2, 10, 20, 1.4, 0, 3, 20, 10000
2, 10, 20, 1.4, 0, 3, 20, 15900
2, 10, 20, 1.4, 0, 3, 20, 17500
2, 10, 20, 1.4, 0, 3, 20, 12100
2, 10, 20, 1.4, 0, 1, 20, 43700
2, 10, 20, 1.4, 0, 2, 20, 33000
2, 10, 20, 1.4, 1, 0, 18, 146555.55555555556
2, 10, 20, 1.4, 0, 2, 20, 38000
2, 10, 20, 1.4, 0, 1, 20, 44000
2, 10, 20, 1.4, 0, 2, 20, 57000
2, 10, 20, 1.4, 0, 2, 20, 68000
2, 10, 20, 1.4, 0, 3, 20, 19600
2, 10, 20, 1.4, 0, 2, 20, 31700
2, 10, 20, 1.4, 0, 1, 20, 67800
2, 10, 20, 1.4, 1, 0, 20, 77900.0
2, 10, 20, 1.4, 0, 3, 20, 12600
2, 10, 20, 1.4, 0, 2, 20, 40300
2, 10, 20, 1.4, 1, 0, 19, 66526.31578947368
2, 10, 20, 1.4, 0, 3, 20, 18100
2, 10, 20, 1.4, 0, 3, 20, 22700
2, 10, 20, 1.4, 1, 0, 11, 473454.5454545454
2, 10, 20, 1.4, 0, 3, 20, 15700
2, 10, 20, 1.4, 0, 2, 20, 27100
2, 10, 20, 1.4, 0, 3, 20, 13300
2, 10, 20, 1.4, 0, 1, 20, 84700
2, 10, 20, 1.4, 0, 2, 20, 154700
2, 10, 20, 1.4, 0, 2, 20, 36100
2, 10, 20, 1.4, 1, 0, 20, 59500.0
2, 10, 20, 1.4, 0, 3, 20, 9800
2, 10, 20, 1.4, 0, 3, 20, 10300
2, 10, 20, 1.4, 0, 1, 20, 44300
2, 10, 20, 1.4, 1, 0, 15, 188533.3333333333
2, 10, 20, 1.4, 0, 2, 20, 29500
2, 10, 20, 1.4, 0, 3, 20, 13800
2, 10, 20, 1.4, 0, 3, 20, 30800
2, 10, 20, 1.4, 0, 3, 20, 8900
2, 10, 20, 1.4, 0, 2, 20, 33300
2, 10, 20, 1.4, 0, 3, 20, 14200
2, 10, 20, 1.4, 0, 1, 20, 64700
2, 10, 20, 1.4, 0, 2, 20, 48600
2, 10, 20, 1.4, 0, 2, 20, 32400
2, 10, 20, 1.4, 0, 2, 20, 27900
2, 10, 20, 1.4, 0, 1, 20, 65200
2, 10, 20, 1.4, 0, 1, 20, 71500
2, 10, 20, 1.4, 0, 2, 20, 28700
2, 10, 20, 1.4, 0, 3, 20, 16400
2, 10, 20, 1.4, 1, 0, 18, 64333.333333333336
2, 10, 20, 1.4, 0, 2, 20, 61600
2, 10, 20, 1.4, 0, 2, 20, 31600
2, 10, 20, 1.4, 0, 3, 20, 17600
2, 10, 20, 1.4, 0, 2, 20, 89000
2, 10, 20, 1.4, 0, 3, 20, 26600
2, 10, 20, 1.4, 0, 2, 20, 31000
2, 10, 20, 1.4, 0, 2, 20, 28800
2, 10, 20, 1.4, 0, 1, 20, 44600
2, 10, 20, 1.4, 0, 3, 20, 19600
2, 10, 20, 1.4, 0, 3, 20, 24100
2, 10, 20, 1.4, 0, 2, 20, 49700
2, 50, 20, 1.4, 0, 1, 20, 48500
2, 50, 20, 1.4, 0, 2, 20, 50000
2, 50, 20, 1.4, 0, 3, 20, 18500
2, 50, 20, 1.4, 0, 2, 20, 34000
2, 50, 20, 1.4, 0, 2, 20, 31000
2, 50, 20, 1.4, 0, 3, 20, 13800
2, 50, 20, 1.4, 0, 2, 20, 27300
2, 50, 20, 1.4, 1, 0, 16, 97125.0
2, 50, 20, 1.4, 1, 0, 14, 197857.14285714284
2, 50, 20, 1.4, 1, 0, 13, 192615.38461538462
2, 50, 20, 1.4, 1, 0, 10, 153400.0
2, 50, 20, 1.4, 0, 2, 20, 30500
2, 50, 20, 1.4, 0, 3, 20, 19100
2, 50, 20, 1.4, 0, 2, 20, 26300
2, 50, 20, 1.4, 0, 3, 20, 11400
2, 50, 20, 1.4, 0, 3, 20, 16500
2, 50, 20, 1.4, 0, 1, 20, 58800
2, 50, 20, 1.4, 0, 2, 20, 27100
2, 50, 20, 1.4, 0, 3, 20, 17500
2, 50, 20, 1.4, 0, 2, 20, 27000
2, 50, 20, 1.4, 0, 3, 20, 14100
2, 50, 20, 1.4, 1, 0, 13, 114769.23076923077
2, 50, 20, 1.4, 0, 3, 20, 20400
2, 50, 20, 1.4, 1, 0, 16, 74000.0
2, 50, 20, 1.4, 1, 0, 13, 90000.0
2, 50, 20, 1.4, 0, 2, 20, 54800
2, 50, 20, 1.4, 0, 2, 20, 63600
2, 50, 20, 1.4, 0, 2, 20, 47500
2, 50, 20, 1.4, 0, 2, 20, 28000
2, 50, 20, 1.4, 1, 0, 13, 129538.46153846153
2, 50, 20, 1.4, 0, 3, 20, 16900
2, 50, 20, 1.4, 0, 2, 20, 34700
2, 50, 20, 1.4, 0, 2, 20, 34400
2, 50, 20, 1.4, 1, 0, 14, 100857.14285714286
2, 50, 20, 1.4, 0, 3, 20, 18600
2, 50, 20, 1.4, 0, 2, 20, 66800
2, 50, 20, 1.4, 0, 2, 20, 69800
2, 50, 20, 1.4, 1, 0, 12, 156500.0
2, 50, 20, 1.4, 0, 2, 20, 54100
2, 50, 20, 1.4, 0, 2, 20, 41600
2, 50, 20, 1.4, 0, 3, 20, 19100
2, 50, 20, 1.4, 0, 2, 20, 29800
2, 50, 20, 1.4, 1, 0, 19, 95052.63157894737
2, 50, 20, 1.4, 0, 2, 20, 47300
2, 50, 20, 1.4, 1, 0, 15, 152800.0
2, 50, 20, 1.4, 0, 2, 20, 46800
2, 50, 20, 1.4, 0, 3, 20, 15300
2, 50, 20, 1.4, 0, 3, 20, 13500
2, 50, 20, 1.4, 0, 3, 20, 9600
2, 50, 20, 1.4, 1, 0, 17, 107058.82352941176
2, 50, 20, 1.4, 0, 2, 20, 30200
2, 50, 20, 1.4, 1, 0, 17, 98352.94117647059
2, 50, 20, 1.4, 0, 3, 20, 16700
2, 50, 20, 1.4, 0, 3, 20, 14900
2, 50, 20, 1.4, 0, 2, 20, 30100
2, 50, 20, 1.4, 1, 0, 14, 92142.85714285714
2, 50, 20, 1.4, 0, 2, 20, 51900
2, 50, 20, 1.4, 1, 0, 6, 307333.3333333333
2, 50, 20, 1.4, 0, 3, 20, 16200
2, 50, 20, 1.4, 0, 1, 20, 60600
2, 50, 20, 1.4, 1, 0, 18, 69777.77777777778
2, 50, 20, 1.4, 1, 0, 20, 92100.0
2, 50, 20, 1.4, 1, 0, 19, 85157.8947368421
2, 50, 20, 1.4, 1, 0, 7, 215142.85714285713
2, 50, 20, 1.4, 0, 3, 20, 23800
2, 50, 20, 1.4, 0, 1, 20, 44700
2, 50, 20, 1.4, 0, 3, 20, 24700
2, 50, 20, 1.4, 0, 1, 20, 59200
2, 50, 20, 1.4, 0, 2, 20, 35100
2, 50, 20, 1.4, 1, 0, 14, 114285.71428571429
2, 50, 20, 1.4, 0, 2, 20, 49200
2, 50, 20, 1.4, 0, 2, 20, 55100
2, 50, 20, 1.4, 0, 1, 20, 80600
2, 50, 20, 1.4, 1, 0, 11, 160727.2727272727
2, 50, 20, 1.4, 1, 0, 11, 311454.5454545454
2, 50, 20, 1.4, 0, 3, 20, 12100
2, 50, 20, 1.4, 0, 3, 20, 16200
2, 50, 20, 1.4, 0, 1, 20, 64300
2, 50, 20, 1.4, 1, 0, 13, 86769.23076923077
2, 50, 20, 1.4, 0, 3, 20, 11300
2, 50, 20, 1.4, 0, 1, 20, 51100
2, 50, 20, 1.4, 0, 3, 20, 18500
2, 50, 20, 1.4, 1, 0, 16, 131125.0
2, 50, 20, 1.4, 0, 2, 20, 39600
2, 50, 20, 1.4, 1, 0, 18, 75666.66666666667
2, 50, 20, 1.4, 0, 3, 20, 20800
2, 50, 20, 1.4, 0, 1, 20, 90300
2, 50, 20, 1.4, 1, 0, 19, 109578.94736842105
2, 50, 20, 1.4, 1, 0, 18, 78111.11111111111
2, 50, 20, 1.4, 0, 2, 20, 30200
2, 50, 20, 1.4, 0, 2, 20, 27700
2, 50, 20, 1.4, 1, 0, 17, 117058.82352941176
2, 50, 20, 1.4, 0, 3, 20, 13300
2, 50, 20, 1.4, 1, 0, 19, 139578.94736842104
2, 50, 20, 1.4, 0, 3, 20, 12600
2, 50, 20, 1.4, 0, 3, 20, 21000
2, 50, 20, 1.4, 0, 3, 20, 21200
2, 50, 20, 1.4, 0, 2, 20, 68000
2, 50, 20, 1.4, 0, 2, 20, 52400
2, 50, 20, 1.4, 0, 2, 20, 47300
2, 100, 20, 1.4, 0, 2, 20, 38200
2, 100, 20, 1.4, 0, 3, 20, 12700
2, 100, 20, 1.4, 0, 3, 20, 12500
2, 100, 20, 1.4, 1, 0, 10, 223200.0
2, 100, 20, 1.4, 1, 0, 15, 96133.33333333334
2, 100, 20, 1.4, 0, 1, 20, 103000
2, 100, 20, 1.4, 0, 2, 20, 29700
2, 100, 20, 1.4, 0, 1, 20, 67000
2, 100, 20, 1.4, 1, 0, 6, 256000.0
2, 100, 20, 1.4, 0, 3, 20, 13200
2, 100, 20, 1.4, 0, 3, 20, 10500
2, 100, 20, 1.4, 1, 0, 16, 87125.0
2, 100, 20, 1.4, 0, 3, 20, 24700
2, 100, 20, 1.4, 0, 1, 20, 41000
2, 100, 20, 1.4, 0, 2, 20, 45100
2, 100, 20, 1.4, 1, 0, 19, 114210.52631578947
2, 100, 20, 1.4, 0, 2, 20, 51200
2, 100, 20, 1.4, 1, 0, 10, 186800.0
2, 100, 20, 1.4, 1, 0, 13, 120461.53846153847
2, 100, 20, 1.4, 0, 2, 20, 29300
2, 100, 20, 1.4, 0, 3, 20, 15600
2, 100, 20, 1.4, 0, 2, 20, 61600
2, 100, 20, 1.4, 0, 3, 20, 14100
2, 100, 20, 1.4, 1, 0, 10, 139200.0
2, 100, 20, 1.4, 0, 1, 20, 83800
2, 100, 20, 1.4, 0, 2, 20, 31100
2, 100, 20, 1.4, 1, 0, 19, 76526.31578947368
2, 100, 20, 1.4, 1, 0, 13, 89230.76923076923
2, 100, 20, 1.4, 0, 3, 20, 22800
2, 100, 20, 1.4, 0, 3, 20, 15800
2, 100, 20, 1.4, 0, 3, 20, 9400
2, 100, 20, 1.4, 0, 2, 20, 33600
2, 100, 20, 1.4, 1, 0, 9, 198666.6666666667
2, 100, 20, 1.4, 1, 0, 15, 122266.66666666666
2, 100, 20, 1.4, 0, 2, 20, 28200
2, 100, 20, 1.4, 1, 0, 15, 100133.33333333334
2, 100, 20, 1.4, 0, 3, 20, 14700
2, 100, 20, 1.4, 0, 2, 20, 35900
2, 100, 20, 1.4, 1, 0, 13, 135846.15384615384
2, 100, 20, 1.4, 0, 2, 20, 32900
2, 100, 20, 1.4, 0, 2, 20, 33700
2, 100, 20, 1.4, 0, 3, 20, 10800
2, 100, 20, 1.4, 1, 0, 12, 127000.0
2, 100, 20, 1.4, 0, 2, 20, 51000
2, 100, 20, 1.4, 1, 0, 7, 205142.85714285713
2, 100, 20, 1.4, 0, 3, 20, 14500
2, 100, 20, 1.4, 0, 3, 20, 12700
2, 100, 20, 1.4, 0, 3, 20, 22300
2, 100, 20, 1.4, 0, 3, 20, 19700
2, 100, 20, 1.4, 0, 2, 20, 32100
2, 100, 20, 1.4, 0, 3, 20, 8000
2, 100, 20, 1.4, 0, 2, 20, 47700
2, 100, 20, 1.4, 0, 2, 20, 38000
2, 100, 20, 1.4, 0, 2, 20, 32100
2, 100, 20, 1.4, 1, 0, 14, 129000.0
2, 100, 20, 1.4, 0, 3, 20, 17300
2, 100, 20, 1.4, 1, 0, 17, 130941.17647058824
2, 100, 20, 1.4, 1, 0, 12, 104166.66666666666
2, 100, 20, 1.4, 0, 2, 20, 45700
2, 100, 20, 1.4, 1, 0, 16, 99875.0
2, 100, 20, 1.4, 0, 2, 20, 37600
2, 100, 20, 1.4, 0, 3, 20, 12800
2, 100, 20, 1.4, 1, 0, 14, 141142.85714285716
2, 100, 20, 1.4, 0, 2, 20, 31700
2, 100, 20, 1.4, 1, 0, 19, 82947.36842105263
2, 100, 20, 1.4, 0, 1, 20, 41600
2, 100, 20, 1.4, 1, 0, 16, 167375.0
2, 100, 20, 1.4, 1, 0, 12, 151166.66666666666
2, 100, 20, 1.4, 0, 2, 20, 30400
2, 100, 20, 1.4, 0, 2, 20, 30800
2, 100, 20, 1.4, 0, 2, 20, 31600
2, 100, 20, 1.4, 0, 2, 20, 47700
2, 100, 20, 1.4, 0, 2, 20, 30900
2, 100, 20, 1.4, 0, 3, 20, 18300
2, 100, 20, 1.4, 0, 2, 20, 54700
2, 100, 20, 1.4, 0, 3, 20, 13200
2, 100, 20, 1.4, 0, 3, 20, 13900
2, 100, 20, 1.4, 1, 0, 18, 98888.88888888889
2, 100, 20, 1.4, 0, 3, 20, 13500
2, 100, 20, 1.4, 0, 2, 20, 39500
2, 100, 20, 1.4, 0, 2, 20, 28900
2, 100, 20, 1.4, 0, 3, 20, 17800
2, 100, 20, 1.4, 0, 3, 20, 18700
2, 100, 20, 1.4, 1, 0, 13, 109384.61538461539
2, 100, 20, 1.4, 1, 0, 20, 73200.0
2, 100, 20, 1.4, 0, 2, 20, 27100
2, 100, 20, 1.4, 1, 0, 14, 83571.42857142858
2, 100, 20, 1.4, 0, 2, 20, 40800
2, 100, 20, 1.4, 1, 0, 18, 65666.66666666667
2, 100, 20, 1.4, 0, 3, 20, 27000
2, 100, 20, 1.4, 1, 0, 19, 68631.57894736843
2, 100, 20, 1.4, 1, 0, 9, 121555.55555555555
2, 100, 20, 1.4, 1, 0, 7, 374285.7142857143
2, 100, 20, 1.4, 0, 1, 20, 59800
2, 100, 20, 1.4, 0, 2, 20, 37400
2, 100, 20, 1.4, 0, 2, 20, 39100
2, 100, 20, 1.4, 1, 0, 14, 115142.85714285714
2, 100, 20, 1.4, 0, 1, 20, 61700
2, 100, 20, 1.4, 0, 3, 20, 14700
2, 100, 20, 1.4, 0, 2, 20, 64900

1, 200, 20, 1.4, 1, 0, 19, 120000.0
1, 200, 20, 1.4, 1, 0, 16, 111250.0
1, 200, 20, 1.4, 0, 1, 20, 48800
1, 200, 20, 1.4, 1, 0, 16, 76500.0
1, 200, 20, 1.4, 1, 0, 10, 121200.0
1, 200, 20, 1.4, 0, 3, 20, 15600
1, 200, 20, 1.4, 0, 2, 20, 35200
1, 200, 20, 1.4, 1, 0, 12, 217833.3333333333
1, 200, 20, 1.4, 0, 3, 20, 15600
1, 200, 20, 1.4, 0, 2, 20, 33100
1, 200, 20, 1.4, 1, 0, 12, 172333.3333333333
1, 200, 20, 1.4, 0, 3, 20, 10600
1, 200, 20, 1.4, 0, 2, 20, 38000
1, 200, 20, 1.4, 0, 2, 20, 31600
1, 200, 20, 1.4, 1, 0, 17, 69529.41176470589
1, 200, 20, 1.4, 1, 0, 11, 153272.7272727273
1, 200, 20, 1.4, 1, 0, 7, 202000.0
1, 200, 20, 1.4, 0, 3, 20, 28400
1, 200, 20, 1.4, 1, 0, 13, 158615.38461538462
1, 200, 20, 1.4, 0, 2, 20, 28800
