Level, GameLimit, MoveLimit, C, Win, MedalLeft, MovesMade, Score
2, 1, 3, 1.4, 0, 3, 25, 36600
2, 1, 3, 1.4, 0, 3, 25, 36100
2, 1, 3, 1.4, 0, 2, 25, 88700
2, 1, 3, 1.4, 0, 4, 25, 16500
2, 1, 3, 1.4, 0, 4, 25, 24600
2, 1, 3, 1.4, 0, 2, 25, 51900
2, 1, 3, 1.4, 0, 3, 25, 39000
2, 1, 3, 1.4, 0, 2, 25, 63300
2, 1, 3, 1.4, 0, 3, 25, 52300
2, 1, 3, 1.4, 
2, 1, 3, 1.4, 0, 3, 25, 46400
2, 1, 3, 1.4, 0, 2, 25, 70800
2, 1, 3, 1.4, 1, 0, 20, 186875.0
2, 1, 3, 1.4, 0, 4, 25, 19500
2, 1, 3, 1.4, 0, 2, 25, 61900
2, 1, 3, 1.4, 0, 2, 25, 97400
2, 1, 3, 1.4, 0, 2, 25, 63600
2, 1, 3, 1.4, 0, 2, 25, 47300
2, 1, 3, 1.4, 0, 2, 25, 73000
2, 1, 3, 1.4, 0, 3, 25, 36400
2, 1, 3, 1.4, 0, 1, 25, 131600
2, 1, 3, 1.4, 0, 2, 25, 46500
2, 1, 3, 1.4, 0, 2, 25, 69800
2, 1, 3, 1.4, 0, 4, 25, 14300
2, 1, 3, 1.4, 0, 2, 25, 91500
2, 1, 3, 1.4, 0, 4, 25, 9700
2, 1, 3, 1.4, 0, 1, 25, 101800
2, 1, 3, 1.4, 0, 3, 25, 26600
2, 1, 3, 1.4, 0, 1, 25, 81400
2, 1, 3, 1.4, 0, 2, 25, 50200
2, 1, 3, 1.4, 0, 2, 25, 52200
2, 1, 3, 1.4, 0, 1, 25, 141300
2, 1, 3, 1.4, 0, 3, 25, 43700
2, 1, 3, 1.4, 0, 4, 25, 18000
2, 1, 3, 1.4, 0, 1, 25, 79600
2, 1, 3, 1.4, 0, 3, 25, 31600
2, 1, 3, 1.4, 0, 4, 25, 27100
2, 1, 3, 1.4, 0, 2, 25, 78300
2, 1, 3, 1.4, 0, 3, 25, 78200
2, 1, 3, 1.4, 0, 2, 25, 61400
2, 1, 3, 1.4, 0, 1, 25, 62300
2, 1, 3, 1.4, 0, 3, 25, 32600
2, 1, 3, 1.4, 0, 2, 25, 53300
2, 1, 3, 1.4, 0, 3, 25, 30100
2, 1, 3, 1.4, 0, 3, 25, 36900
2, 1, 3, 1.4, 0, 4, 25, 28800
2, 1, 3, 1.4, 0, 2, 25, 57300
2, 1, 3, 1.4, 0, 4, 25, 20300
2, 1, 3, 1.4, 0, 3, 25, 66500
2, 1, 3, 1.4, 0, 3, 25, 51700
2, 1, 3, 1.4, 0, 2, 25, 45700
2, 1, 3, 1.4, 0, 4, 25, 14400
2, 1, 3, 1.4, 0, 3, 25, 31600
2, 1, 3, 1.4, 0, 2, 25, 59200
2, 1, 3, 1.4, 0, 4, 25, 17100
2, 1, 3, 1.4, 0, 3, 25, 33100
2, 1, 3, 1.4, 0, 4, 25, 27200
2, 1, 3, 1.4, 0, 3, 25, 41400
2, 1, 3, 1.4, 1, 0, 21, 148452.38095238095
2, 1, 3, 1.4, 0, 2, 25, 52300
2, 1, 5, 1.4, 0, 3, 25, 39700
2, 1, 5, 1.4, 0, 2, 25, 86600
2, 1, 5, 1.4, 0, 3, 25, 37900
2, 1, 5, 1.4, 0, 2, 25, 83700
2, 1, 5, 1.4, 0, 3, 25, 33100
2, 1, 5, 1.4, 0, 3, 25, 33600
2, 1, 5, 1.4, 0, 2, 25, 65900
2, 1, 5, 1.4, 0, 3, 25, 28400
2, 1, 5, 1.4, 0, 4, 25, 13300
2, 1, 5, 1.4, 0, 1, 25, 96500
2, 1, 5, 1.4, 0, 3, 25, 45600
2, 1, 5, 1.4, 0, 3, 25, 34800
2, 1, 5, 1.4, 0, 3, 25, 51800
2, 1, 5, 1.4, 0, 2, 25, 45400
2, 1, 5, 1.4, 0, 4, 25, 23600
2, 1, 5, 1.4, 0, 3, 25, 32200
2, 1, 5, 1.4, 0, 2, 25, 75100
2, 1, 5, 1.4, 0, 3, 25, 72300
2, 1, 5, 1.4, 0, 2, 25, 105100
2, 1, 5, 1.4, 0, 2, 25, 50400
2, 1, 5, 1.4, 0, 4, 25, 18300
2, 1, 5, 1.4, 0, 3, 25, 32600
2, 1, 5, 1.4, 0, 2, 25, 92700
2, 1, 5, 1.4, 0, 2, 25, 107500
2, 1, 5, 1.4, 1, 0, 25, 142500.0
2, 1, 5, 1.4, 0, 3, 25, 47300
2, 1, 5, 1.4, 0, 3, 25, 34600
2, 1, 5, 1.4, 0, 2, 25, 55300
2, 1, 5, 1.4, 0, 4, 25, 12300
2, 1, 5, 1.4, 0, 2, 25, 53300
2, 1, 5, 1.4, 0, 2, 25, 61000
2, 1, 5, 1.4, 1, 0, 24, 105000.0
2, 1, 5, 1.4, 0, 2, 25, 50100
2, 1, 5, 1.4, 0, 2, 25, 45600
2, 1, 5, 1.4, 0, 3, 25, 26400
2, 1, 5, 1.4, 0, 1, 25, 88500
2, 1, 5, 1.4, 0, 3, 25, 58000
2, 1, 5, 1.4, 0, 2, 25, 47500
2, 1, 5, 1.4, 0, 3, 25, 53000
2, 1, 5, 1.4, 0, 2, 25, 54000
2, 1, 5, 1.4, 0, 2, 25, 68900
2, 1, 5, 1.4, 0, 1, 25, 136000
2, 1, 5, 1.4, 0, 1, 25, 81900
2, 1, 5, 1.4, 0, 2, 25, 79300
2, 1, 5, 1.4, 0, 2, 25, 93900
2, 1, 5, 1.4, 0, 3, 25, 40700
2, 1, 5, 1.4, 0, 1, 25, 66600
2, 1, 5, 1.4, 0, 1, 25, 146000
2, 1, 5, 1.4, 0, 3, 25, 40700
2, 1, 5, 1.4, 0, 1, 25, 141000
2, 1, 5, 1.4, 0, 4, 25, 23500
2, 1, 5, 1.4, 0, 1, 25, 64200
2, 1, 5, 1.4, 0, 1, 25, 102100
2, 1, 5, 1.4, 0, 2, 25, 109400
2, 1, 5, 1.4, 0, 2, 25, 52600
2, 1, 5, 1.4, 0, 2, 25, 93300
2, 1, 5, 1.4, 0, 1, 25, 80500
2, 1, 5, 1.4, 0, 3, 25, 35900
2, 1, 5, 1.4, 0, 4, 25, 14600
2, 1, 5, 1.4, 0, 2, 25, 48500
2, 1, 5, 1.4, 0, 2, 25, 61900
2, 1, 5, 1.4, 0, 1, 25, 87400
2, 1, 5, 1.4, 0, 3, 25, 46700
2, 1, 5, 1.4, 0, 2, 25, 44100
2, 1, 5, 1.4, 0, 2, 25, 55700
2, 1, 5, 1.4, 0, 4, 25, 19000
2, 1, 5, 1.4, 0, 2, 25, 71000
2, 1, 5, 1.4, 0, 3, 25, 42000
2, 1, 5, 1.4, 1, 0, 21, 140238.09523809524
2, 1, 5, 1.4, 0, 4, 25, 16800
2, 1, 5, 1.4, 0, 4, 25, 15600
2, 1, 5, 1.4, 0, 4, 25, 17800
2, 1, 5, 1.4, 1, 0, 19, 305789.47368421056
2, 1, 5, 1.4, 0, 1, 25, 88700
2, 1, 5, 1.4, 0, 2, 25, 75200
2, 1, 5, 1.4, 0, 2, 25, 58100
2, 1, 5, 1.4, 0, 3, 25, 40100
2, 1, 5, 1.4, 0, 3, 25, 130000
2, 1, 5, 1.4, 0, 2, 25, 87400
2, 1, 5, 1.4, 0, 2, 25, 53900
2, 1, 5, 1.4, 0, 3, 25, 75000
2, 1, 5, 1.4, 0, 3, 25, 36500
2, 1, 5, 1.4, 0, 2, 25, 74700
2, 1, 5, 1.4, 0, 4, 25, 17100
2, 1, 5, 1.4, 0, 3, 25, 46200
2, 1, 5, 1.4, 1, 0, 25, 93100.0
2, 1, 5, 1.4, 0, 2, 25, 112600
2, 1, 5, 1.4, 0, 3, 25, 29100
2, 1, 5, 1.4, 0, 1, 25, 80200
2, 1, 5, 1.4, 0, 1, 25, 150700
2, 1, 5, 1.4, 0, 2, 25, 52100
2, 1, 5, 1.4, 0, 1, 25, 81700
2, 1, 5, 1.4, 0, 1, 25, 67900
2, 1, 5, 1.4, 0, 1, 25, 82500
2, 1, 5, 1.4, 0, 2, 25, 74400
2, 1, 5, 1.4, 0, 2, 25, 72700
2, 1, 5, 1.4, 0, 2, 25, 48000
2, 1, 5, 1.4, 0, 3, 25, 46400
2, 1, 5, 1.4, 0, 1, 25, 72900
2, 1, 5, 1.4, 0, 2, 25, 125700
2, 1, 10, 1.4, 0, 1, 25, 104100
2, 1, 10, 1.4, 0, 1, 25, 64800
2, 1, 10, 1.4, 0, 3, 25, 42400
2, 1, 10, 1.4, 0, 3, 25, 61100
2, 1, 10, 1.4, 0, 3, 25, 36800
2, 1, 10, 1.4, 0, 2, 25, 75200
2, 1, 10, 1.4, 0, 3, 25, 51000
2, 1, 10, 1.4, 0, 3, 25, 68300
2, 1, 10, 1.4, 0, 2, 25, 51300
2, 1, 10, 1.4, 0, 4, 25, 19400
2, 1, 10, 1.4, 0, 3, 25, 44200
2, 1, 10, 1.4, 0, 4, 25, 22700
2, 1, 10, 1.4, 0, 4, 25, 24800
2, 1, 10, 1.4, 0, 2, 25, 50900
2, 1, 10, 1.4, 0, 2, 25, 50600
2, 1, 10, 1.4, 0, 1, 25, 191900
2, 1, 10, 1.4, 0, 1, 25, 78900
2, 1, 10, 1.4, 0, 3, 25, 29800
2, 1, 10, 1.4, 0, 4, 25, 12300
2, 1, 10, 1.4, 0, 4, 25, 13300
2, 1, 10, 1.4, 0, 2, 25, 68100
2, 1, 10, 1.4, 0, 3, 25, 33800
2, 1, 10, 1.4, 0, 2, 25, 137700
2, 1, 10, 1.4, 0, 2, 25, 56000
2, 1, 10, 1.4, 0, 2, 25, 52000
2, 1, 10, 1.4, 0, 3, 25, 31400
2, 1, 10, 1.4, 0, 2, 25, 61100
2, 1, 10, 1.4, 0, 1, 25, 80000
2, 1, 10, 1.4, 0, 1, 25, 93800
2, 1, 10, 1.4, 0, 3, 25, 30100
2, 1, 10, 1.4, 0, 3, 25, 36000
2, 1, 10, 1.4, 0, 3, 25, 36000
2, 1, 10, 1.4, 0, 2, 25, 78000
2, 1, 10, 1.4, 0, 3, 25, 28500
2, 1, 10, 1.4, 0, 4, 25, 30600
2, 1, 10, 1.4, 0, 2, 25, 53400
2, 1, 10, 1.4, 0, 1, 25, 66200
2, 1, 10, 1.4, 0, 2, 25, 53700
2, 1, 10, 1.4, 0, 1, 25, 61900
2, 1, 10, 1.4, 0, 4, 25, 17300
2, 1, 10, 1.4, 0, 1, 25, 131800
2, 1, 10, 1.4, 0, 1, 25, 99600
2, 1, 10, 1.4, 0, 1, 25, 147500
2, 1, 10, 1.4, 1, 0, 23, 188043.47826086957
2, 1, 10, 1.4, 0, 3, 25, 35700
2, 1, 10, 1.4, 0, 3, 25, 34700
2, 1, 10, 1.4, 0, 2, 25, 63900
2, 1, 10, 1.4, 0, 3, 25, 54300
2, 1, 10, 1.4, 0, 3, 25, 32100
2, 1, 10, 1.4, 0, 3, 25, 45300
2, 1, 10, 1.4, 0, 2, 25, 68000
2, 1, 10, 1.4, 0, 2, 25, 83400
2, 1, 10, 1.4, 0, 3, 25, 36100
2, 1, 10, 1.4, 0, 4, 25, 19700
2, 1, 10, 1.4, 0, 3, 25, 26800
2, 1, 10, 1.4, 0, 2, 25, 54300
2, 1, 10, 1.4, 0, 2, 25, 60500
2, 1, 10, 1.4, 0, 4, 25, 25900
2, 1, 10, 1.4, 0, 3, 25, 34600
2, 1, 10, 1.4, 0, 1, 25, 93700
2, 1, 10, 1.4, 0, 1, 25, 83500
2, 1, 10, 1.4, 0, 2, 25, 68100
2, 1, 10, 1.4, 0, 2, 25, 68700
2, 1, 10, 1.4, 0, 1, 25, 137900
2, 1, 10, 1.4, 0, 1, 25, 163200
2, 1, 10, 1.4, 0, 3, 25, 47200
2, 1, 10, 1.4, 0, 2, 25, 78000
2, 1, 10, 1.4, 0, 3, 25, 30600
2, 1, 10, 1.4, 0, 1, 25, 65900
2, 1, 10, 1.4, 0, 3, 25, 72400
2, 1, 10, 1.4, 0, 1, 25, 78800
2, 1, 10, 1.4, 0, 2, 25, 57200
2, 1, 10, 1.4, 0, 2, 25, 117600
2, 1, 10, 1.4, 0, 1, 25, 95600
2, 1, 10, 1.4, 0, 2, 25, 73400
2, 1, 10, 1.4, 0, 3, 25, 33300
2, 1, 10, 1.4, 0, 2, 25, 69400
2, 1, 10, 1.4, 0, 3, 25, 35900
2, 1, 10, 1.4, 0, 3, 25, 30600
2, 1, 10, 1.4, 0, 2, 25, 53700
2, 1, 10, 1.4, 0, 4, 25, 17700
2, 1, 10, 1.4, 0, 1, 25, 86100
2, 1, 10, 1.4, 0, 3, 25, 29700
2, 1, 10, 1.4, 1, 0, 15, 271000.0
2, 1, 10, 1.4, 0, 2, 25, 78500
2, 1, 10, 1.4, 0, 2, 25, 47700
2, 1, 10, 1.4, 0, 1, 25, 157900
2, 1, 10, 1.4, 0, 3, 25, 29300
2, 1, 10, 1.4, 0, 3, 25, 30300
2, 1, 10, 1.4, 0, 1, 25, 100900
2, 1, 10, 1.4, 0, 1, 25, 83000
2, 1, 10, 1.4, 0, 2, 25, 53000
2, 1, 10, 1.4, 0, 3, 25, 32400
2, 1, 10, 1.4, 0, 2, 25, 64700
2, 1, 10, 1.4, 0, 3, 25, 31600
2, 1, 10, 1.4, 0, 2, 25, 67300
2, 1, 10, 1.4, 0, 2, 25, 76600
2, 1, 10, 1.4, 0, 3, 25, 60000
2, 1, 10, 1.4, 0, 3, 25, 29000
2, 1, 10, 1.4, 0, 1, 25, 111400
2, 1, 25, 1.4, 0, 2, 25, 87800
2, 1, 25, 1.4, 0, 2, 25, 61200
2, 1, 25, 1.4, 0, 2, 25, 72500
2, 1, 25, 1.4, 0, 3, 25, 68100
2, 1, 25, 1.4, 0, 3, 25, 28500
2, 1, 25, 1.4, 0, 4, 25, 23400
2, 1, 25, 1.4, 0, 1, 25, 91600
2, 1, 25, 1.4, 0, 3, 25, 33500
2, 1, 25, 1.4, 0, 2, 25, 42500
2, 1, 25, 1.4, 0, 3, 25, 54300
2, 1, 25, 1.4, 0, 3, 25, 73100
2, 1, 25, 1.4, 0, 2, 25, 54200
2, 1, 25, 1.4, 0, 2, 25, 60400
2, 1, 25, 1.4, 0, 3, 25, 40000
2, 1, 25, 1.4, 0, 1, 25, 133100
2, 1, 25, 1.4, 0, 3, 25, 54300
2, 1, 25, 1.4, 0, 2, 25, 73600
2, 1, 25, 1.4, 0, 2, 25, 47300
2, 1, 25, 1.4, 0, 1, 25, 99200
2, 1, 25, 1.4, 0, 4, 25, 11000
2, 1, 25, 1.4, 0, 4, 25, 18600
2, 1, 25, 1.4, 0, 1, 25, 86400
2, 1, 25, 1.4, 1, 0, 20, 157000.0
2, 1, 25, 1.4, 0, 2, 25, 50400
2, 1, 25, 1.4, 0, 2, 25, 64600
2, 1, 25, 1.4, 0, 2, 25, 44600
2, 1, 25, 1.4, 0, 1, 25, 92600
2, 1, 25, 1.4, 0, 2, 25, 66100
2, 1, 25, 1.4, 0, 3, 25, 55700
2, 1, 25, 1.4, 0, 2, 25, 51300
2, 1, 25, 1.4, 0, 3, 25, 39800
2, 1, 25, 1.4, 0, 2, 25, 48100
2, 1, 25, 1.4, 0, 4, 25, 15500
2, 1, 25, 1.4, 0, 3, 25, 72100
2, 1, 25, 1.4, 0, 1, 25, 87300
2, 1, 25, 1.4, 0, 2, 25, 53200
2, 1, 25, 1.4, 0, 2, 25, 71100
2, 1, 25, 1.4, 0, 2, 25, 75100
2, 1, 25, 1.4, 0, 3, 25, 29600
2, 1, 25, 1.4, 0, 3, 25, 55800
2, 1, 25, 1.4, 0, 2, 25, 45900
2, 1, 25, 1.4, 0, 2, 25, 101900
2, 1, 25, 1.4, 0, 3, 25, 47900
2, 1, 25, 1.4, 0, 3, 25, 37900
2, 1, 25, 1.4, 0, 2, 25, 63400
2, 1, 25, 1.4, 0, 2, 25, 54000
2, 1, 25, 1.4, 0, 2, 25, 49400
2, 1, 25, 1.4, 0, 3, 25, 36600
2, 1, 25, 1.4, 0, 2, 25, 78800
2, 1, 25, 1.4, 0, 2, 25, 82900
2, 1, 25, 1.4, 1, 0, 21, 154285.7142857143
2, 1, 25, 1.4, 0, 3, 25, 36000
2, 1, 25, 1.4, 0, 3, 25, 40700
2, 1, 25, 1.4, 0, 2, 25, 97700
2, 1, 25, 1.4, 0, 3, 25, 82600
2, 1, 25, 1.4, 0, 3, 25, 67800
2, 1, 25, 1.4, 0, 2, 25, 46200
2, 1, 25, 1.4, 0, 1, 25, 81200
2, 1, 25, 1.4, 0, 2, 25, 77000
2, 1, 25, 1.4, 0, 2, 25, 47100
2, 1, 25, 1.4, 0, 3, 25, 44700
2, 1, 25, 1.4, 0, 4, 25, 12200
2, 1, 25, 1.4, 0, 2, 25, 71500
2, 1, 25, 1.4, 0, 3, 25, 54300
2, 1, 25, 1.4, 0, 1, 25, 68300
2, 1, 25, 1.4, 0, 3, 25, 53600
2, 1, 25, 1.4, 0, 3, 25, 36000
2, 1, 25, 1.4, 0, 3, 25, 38100
2, 1, 25, 1.4, 0, 3, 25, 35200
2, 1, 25, 1.4, 0, 2, 25, 100300
2, 1, 25, 1.4, 0, 3, 25, 35200
2, 1, 25, 1.4, 0, 1, 25, 68100
2, 1, 25, 1.4, 0, 2, 25, 71600
2, 1, 25, 1.4, 0, 4, 25, 10800
2, 1, 25, 1.4, 0, 3, 25, 34200
2, 1, 25, 1.4, 0, 1, 25, 120300
2, 1, 25, 1.4, 0, 2, 25, 66100
2, 1, 25, 1.4, 0, 3, 25, 25400
2, 1, 25, 1.4, 0, 3, 25, 48900
2, 1, 25, 1.4, 0, 4, 25, 20000
2, 1, 25, 1.4, 0, 2, 25, 46200
2, 1, 25, 1.4, 1, 0, 23, 129782.60869565218
2, 1, 25, 1.4, 0, 3, 25, 44100
2, 1, 25, 1.4, 0, 3, 25, 34000
2, 1, 25, 1.4, 0, 3, 25, 33600
2, 1, 25, 1.4, 0, 3, 25, 35800
2, 1, 25, 1.4, 0, 4, 25, 13300
2, 1, 25, 1.4, 0, 3, 25, 29600
2, 1, 25, 1.4, 0, 2, 25, 90700
2, 1, 25, 1.4, 0, 2, 25, 107700
2, 1, 25, 1.4, 0, 2, 25, 53300
2, 1, 25, 1.4, 0, 1, 25, 167800
2, 1, 25, 1.4, 0, 1, 25, 86400
2, 1, 25, 1.4, 0, 2, 25, 75500
2, 1, 25, 1.4, 0, 3, 25, 35700
2, 1, 25, 1.4, 0, 4, 25, 12800
2, 1, 25, 1.4, 0, 2, 25, 55900
2, 1, 25, 1.4, 0, 3, 25, 27100
2, 1, 25, 1.4, 0, 2, 25, 72500
2, 1, 25, 1.4, 0, 3, 25, 37100
2, 2, 1, 1.4, 0, 2, 25, 51100
2, 2, 1, 1.4, 0, 3, 25, 39700
2, 2, 1, 1.4, 0, 1, 25, 122800
2, 2, 1, 1.4, 0, 1, 25, 122400
2, 2, 1, 1.4, 0, 1, 25, 84900
2, 2, 1, 1.4, 0, 1, 25, 136400
2, 2, 1, 1.4, 0, 1, 25, 65700
2, 2, 1, 1.4, 1, 0, 19, 208421.05263157893
2, 2, 1, 1.4, 1, 0, 19, 169605.26315789472
2, 2, 1, 1.4, 0, 2, 25, 67900
2, 2, 1, 1.4, 0, 2, 25, 46100
2, 2, 1, 1.4, 0, 1, 25, 65200
2, 2, 1, 1.4, 0, 2, 25, 61400
2, 2, 1, 1.4, 0, 1, 25, 72700
2, 2, 1, 1.4, 0, 1, 25, 124800
2, 2, 1, 1.4, 0, 1, 25, 72100
2, 2, 1, 1.4, 0, 4, 25, 17200
2, 2, 1, 1.4, 0, 3, 25, 35600
2, 2, 1, 1.4, 0, 1, 25, 68000
2, 2, 1, 1.4, 0, 1, 25, 93200
2, 2, 1, 1.4, 0, 1, 25, 156500
2, 2, 1, 1.4, 0, 2, 25, 71900
2, 2, 1, 1.4, 0, 1, 25, 71200
2, 2, 1, 1.4, 0, 2, 25, 56000
2, 2, 1, 1.4, 0, 2, 25, 83000
2, 2, 1, 1.4, 0, 1, 25, 92100
2, 2, 1, 1.4, 0, 2, 25, 48200
2, 2, 1, 1.4, 0, 2, 25, 122400
2, 2, 1, 1.4, 1, 0, 15, 397500.0
2, 2, 1, 1.4, 0, 2, 25, 56900
2, 2, 1, 1.4, 0, 1, 25, 102500
2, 2, 1, 1.4, 0, 1, 25, 64700
2, 2, 1, 1.4, 0, 1, 25, 98300
